text,label,source,dataset,nb_annotators,clean_text
[75:35] kemudian kecelakaanlah bagimu (hai orang kafir) dan kecelakaanlah bagimu.',0,Twitter,ID_multilabel,3,kemudian celaka bagi hai orang kafir celaka bagi
USER Elunya dongo sih.',1,Twitter,ID_multilabel,3,user elu dongo sih
USER USER USER USER USER USER USER Minta tolong sama USER buat blejetin ni pilot sontoloyo. Buat USER tlg kami minta klarifikasinya.',1,Twitter,ID_multilabel,3,user user user user user user user minta sama user buat blejetin ni pilot sontoloyo buat user tlg minta klarifikasi
USER USER Nanti Pak Prabowo naik.. langsung puja-pujinya pindah lg..,1,Twitter,ID_multilabel,3,user user pak prabowo naik langsung pujapujinya pindah lg
Ganyang PKI ... rakyat Indonesia mendukung!!! URL,1,Twitter,ID_multilabel,3,ganyang pki rakyat indonesia dukung url
"#PDIPerjuanganMenang Mereka, kaum sipit mau menguasai tambang Indonesia, kalian ketawa saja. Dasar tidak punya nasionalisme Indonesia. Lebih baik tidak usah ikut Pemilu bagi kalian yang dukung 2 periode. Dan hasilnya Tambang Indonesia dikuasai sipit dan",1,Twitter,ID_multilabel,3,pdiperjuanganmenang kaum sipit mau kuasa tambang indonesia kalian ketawa dasar punya nasionalisme indonesia lebih baik usah ikut milu kalian dukung periode hasil tambang indonesia asai sipit
USER Namanya cebong kalo ga dungu bukan cebong namanya',1,Twitter,ID_multilabel,3,user nama cebong kalo ga dungu bukan cebong nama
USER Ngakak asw wkwkw',0,Twitter,ID_multilabel,3,user ngakak asw wkwkw
Kalau SBY dulu ngebut tarik utang kayak Jokowi ekonomi tumbuh tdk 63% bisa 7% atau di atas 7%. Ngelola negara kok andalin utang china?,1,Twitter,ID_multilabel,3,kalau sby dulu ngebut tarik utang kayak jokowi ekonomi tumbuh tdk atas ngelola negara kok andalin utang china
USER Hadeehh :3 harus sabar ngadepin tae yg satu ini',1,Twitter,ID_multilabel,3,user hadeehh sabar ngadepin tae yg satu
USER USER USER Guoplok... Baca beritanya dulu cebong terkutuk... Bukan asal melarang...... Dongok jnhan di besarin',1,Twitter,ID_multilabel,3,user user user guoplok baca berita dulu cebong kutuk bukan asal larang dongok jnhan besarin
USER Semoga aparat2 keparat berkarat itu belangsak disisa hidupnya.',1,Twitter,ID_multilabel,3,user moga aparat keparat karat belangsak sisa hidup
Semoga ini pelakunya bukan orang gila lagi. URL,0,Twitter,ID_multilabel,3,moga laku bukan orang gila url
USER Seng aseng yg ada manis2nya..',0,Twitter,ID_multilabel,3,user seng aseng yg manis
Seyogyanya saya tidak benci hanya ilfil sama keparat otak sumbu pendek modal sandang.',1,Twitter,ID_multilabel,3,seyogyanya benci ilfil sama keparat otak sumbu pendek modal sandang
"USER USER Sebuah perbandingan idiot, wanita Katolik tidak dipaksa mengenakan pakaian tertentu, kecuali mereka yg mendedikasikan dirinya utk hidup selibat dan melayani sbg Suster.'",0,Twitter,ID_multilabel,3,user user buah banding idiot wanita katolik paksa kena pakai tentu yg dedikasi diri utk hidup selibat layan sbg suster
Nada ketus president .... hehehe keliatan diktatornya jokowi...... URL,1,Twitter,ID_multilabel,3,nada ketus president hehehe liat diktator jokowi url
Siap siap pura pura budek kalo ada yang nanya',0,Twitter,ID_multilabel,3,siap siap pura pura budek kalo nanya
"USER USER Bukan karena BOM, tetapi karena :\n1. Tanggal Tuwek, \n2. Wayahe nyekolahkan anak, \n3. Uang belanja harus buat. beli beras, sabun, token listrik bayu, sayur.... Nyatane malah kesedot buat tuku pulsa data untuk medsos....'",0,Twitter,ID_multilabel,3,user user bukan bom n tanggal tuwek n wayahe nyekolahkan anak n uang belanja buat beli beras sabun token listrik bayu sayur nyatane malah sedot buat tuku pulsa data medsos
USER USER Lidah kan tdk bertulang.. kmrn teriak anti asing aseng. Hari ini merangkul asibg aseng. \n\nKmrm musuhin radikalis skrg merangkul radikalis. Tidak ada lawan dn kawan yg abadi dlm politik. Ini basi tp msh ttp relevan.',0,Twitter,ID_multilabel,3,user user lidah kan tdk tulang kmrn teriak anti asing aseng hari rangkul asibg aseng nnkmrm musuhin radikal skrg rangkul radikal lawan dn kawan yg abadi dlm politik basi tp msh ttp relevan
USER Kan dalil nggak harus berkaitan sama agama ð???,0,Twitter,ID_multilabel,3,user kan dalil kait sama agama
RT USER: #ombudsman budek dan buta terhadap #Reklamasi ... sebenarnya kalian kerja untuk siapa ? Rakyat kecil atau Jongos Aseng da\xe2\x80\xa6',1,Twitter,ID_multilabel,3,rt user ombudsman budek buta reklamasi benar kalian kerja siapa rakyat kecil jongos aseng daxexxa
RT USER USER Hanya di rezim diktator &amp; otoriter sekarang ini. ibu-ibu ulama mahasiswa dan tokoh-tokoh muslim dijadikan tahanan politik,1,Twitter,ID_multilabel,3,rt user user rezim diktator amp otoriter sekarang ibuibu ulama mahasiswa tokohtokoh muslim jadi tahan politik
USER Karena yg doyan teriak saya pancasila saya indonesia kebanyakan adalah komunis cina dan antek anteknya,1,Twitter,ID_multilabel,3,user yg doyan teriak pancasila indonesia banyak komunis cina antek antek
USER USER Gubernur uing yeeeuh ð???ð???,0,Twitter,ID_multilabel,3,user user gubernur uing yeeeuh
Siapapun pasangan beliau asal bukan Jokowi gw coblosan...keberanian Prabowo nga sampe separoh ini bapak. URL,1,Twitter,ID_multilabel,3,siapa pasang beliau asal bukan jokowi gw coblosankeberanian prabowo nga sampe separoh bapak url
"USER Kenapa ya kapir suka ikut2an, padahal kita gak pernah ngurusin urusan mereka wkkwkw'",1,Twitter,ID_multilabel,3,user kapir suka ikut padahal gak pernah ngurusin urus wkkwkw
Faktanya Cina2 parasit tuh ngotot belain si penista Agama USER USER USER USER USER,1,Twitter,ID_multilabel,3,fakta cina parasit tuh ngotot bain si nista agama user user user user user
"""halah palingan kalo lu dikasih pap nenen sama memek juga doyan. gak usah munafik deh""\n\nheh upil dimana-mana kucing garong kalo dikasih ikan asin ya doyan-doyan aja.'",1,Twitter,ID_multilabel,3,halah paling kalo lu kasih pap nenen sama memek doyan gak usah munafik dehnnheh upil dimanamana kucing garong kalo kasih ikan asin doyandoyan aja
RT USER: JEBRET!!! Letjen (Purn) Suryo Prabowo: Inisiator HOAX Bermula dari ESEMKA URL URL,1,Twitter,ID_multilabel,3,rt user jebret letjen purn suryo prabowo inisiator hoax mula esemka url url
"USER Ulama ð??³ bukan pewaris para nabi kecuali jika dia bisa jadi khalifah (QS. 38:26) krn Daud As sdh jd rasul dan nabÃ¬ Allah SWT bahkan dianugerahi lg sbg KHALIFAH, presiden, gubernur, bupati atau walikota.",0,Twitter,ID_multilabel,3,user ulama bukan waris nabi jadi khalifah qs krn daud as sdh jd rasul nab allah swt bahkan anugerah lg sbg khalifah presiden gubernur bupati walikota
USER USER USER Cebong baru netas. Disuruh nyerang saya..? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,Twitter,ID_multilabel,3,user user user cebong baru netas suruh nyerang xfxfxxxfxfxxxfxfxx
USER USER USER palestina yang islam engga pernah merdeka\ntapi palestina yang yahudi lah yang dimerdekakan ingriss',0,Twitter,ID_multilabel,3,user user user palestina islam engga pernah merdekantapi palestina yahudi lah merdeka ingriss
Tampaknya aku perlu ngentot tante\xc2\xb2 atau oma\xc2\xb2 \nSiapakah yg mau... USER atau USER atau USER URL,0,Twitter,ID_multilabel,3,tampak aku perlu ngentot tantexcxb omaxcxb nsiapakah yg mau user user user url
USER Pak USER Kementerian Agama harus mengklarifikasi bahwa Muslim tak diajarkan membawa persembahan,0,Twitter,ID_multilabel,3,user pak user menteri agama klarifikasi muslim tak ajar bawa sembah
"USER USER Lawan kita adalah Yahudi Zionis,semua harus fokus ke sana,tuh liat betapa rukunnya sesama orang Yahudi meski beda aliran. Kl kita sesama muslim ndak rukun,gimana mau menang lawan Yahudi???,!!!'",1,Twitter,ID_multilabel,3,user user lawan yahudi zionissemua fokus sanatuh liat betapa rukun sama orang yahudi meski beda alir kl sama muslim ndak rukungimana mau menang lawan yahudi
Lol kunyuk k jepang buat nnton RV toh \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,Twitter,ID_multilabel,3,lol kunyuk k jepang buat nnton rv xfxfxxxfxfxx
"7. Terakhir, adakah tips untuk para #updaters tentang time management yg efektif sebagai mahasiswa? USER #KUchat",0,Twitter,ID_multilabel,3,akhir ada tips updaters time management yg efektif mahasiswa user kuchat
DIKTATOR JOKOWI jongos organisasi jagal manusia Nahdatul Ulama dijadikan inspirasi.,1,Twitter,ID_multilabel,3,diktator jokowi jongos organisasi jagal manusia nahdatul ulama jadi inspirasi
USER Sebelum teriak Bela Agama harusnya bersih dulu dari korupsi dan nilep uang orang dooong; ; ð???ð???ð???; ;,0,Twitter,ID_multilabel,3,user teriak bela agama harus bersih dulu korupsi nilep uang orang dooong
Penyuluh Agama Diharap Ikut Andil Menangkal Paham Radikal,0,Twitter,ID_multilabel,3,suluh agama harap ikut andil tangkal paham radikal
USER ; Mohon informasinya. Apakah Radio Elshinta akan menyiarkan secara On Air acara Debat Publik Pilkada Kab. Bandung Barat sore ini?,0,Twitter,ID_multilabel,3,user mohon informasi radio elshinta siar on air acara debat publik pilkada kab bandung barat sore
WOWO Mulai KUMAT rajin turun gunung demo di Monas nyinyirin Jokowi URL USER USER USER USER,1,Twitter,ID_multilabel,3,wowo mulai kumat rajin turun gunung demo monas nyinyirin jokowi url user user user user
Rezim ini bener2 dikuasai oleh oknum2 yg anti-Islam,1,Twitter,ID_multilabel,3,rezim bener asai oknum yg antiislam
(Adrp) USER dasar jablay',1,Twitter,ID_multilabel,3,adrp user dasar jablay
"Asta, mata melek tapi gak sadar. Kalo sadar, paling gak fokus. Bullshit lah gak fokus gara2 kurang minum. Gua minum 3 liter lebih sehari udh kek onta beser tetep aja gagal fokus.'",1,Twitter,ID_multilabel,3,asta mata melek gak sadar kalo sadar paling gak fokus bullshit lah gak fokus gara kurang minum gua minum liter lebih hari udh kek onta beser tetep aja gagal fokus
"Secara tak sengaja baju jokowi memecah Indonesia jadi dua bagian; ; ""Menyedihkannya Presiden Yang Tak Paham Ideologi &amp; Konstitusi NKRI"" by USER - Chirpstory",1,Twitter,ID_multilabel,3,tak sengaja baju jokowi pecah indonesia jadi bagi sedih presiden tak paham ideologi amp konstitusi nkri by user chirpstory
Ahok jatuh.. makin mudah jokowi di lengserkan.,1,Twitter,ID_multilabel,3,ahok jatuh makin mudah jokowi lengser
sompret sekali lagi enak enak tiduran tiba tiba hujan kudu masukin jemuran eh 5 menit kemudian terang lagi. ingin berkata halus \xf0\x9f\x98\xb2\xf0\x9f\x98\xb2\xf0\x9f\x98\xb2',0,Twitter,ID_multilabel,3,sompret sekali enak enak tidur tiba tiba hujan kudu masukin jemur eh menit kemudian terang kata halus xfxfxxbxfxfxxbxfxfxxb
Agar Muslim mudah Buang Islam USER USER USER Kemen.Agama wajib menjelaskan asal-usul kafir,1,Twitter,ID_multilabel,3,muslim mudah buang islam user user user kemenagama wajib jelas asalusul kafir
Salam Jumaat. Sarap nasi lemak. Siap2 ke masjid..',0,Twitter,ID_multilabel,3,salam jumaat sarap nasi lemak siap masjid
USER Mungkin bakal manggil penetral bom apasi namanya',0,Twitter,ID_multilabel,3,user mungkin bakal manggil netral bom apas nama
Pertumbuhan Ekonomi Indonesia Kuartal-I 2018,0,Twitter,ID_multilabel,3,tumbuh ekonomi indonesia kuartal
"USER Setahu saya emang orang luar negeri nataal atau asesoris apapun itu tidak masuk agama, tapi cuma masuk kebudayaan. Sama aja kayak kita pas ramadhan g peduli islam kristen semuanya pada mudik krna itu udah tradisi ...'",0,Twitter,ID_multilabel,3,user tahu emang orang luar negeri nataal asesoris apa masuk agama cuma masuk budaya sama aja kayak pas ramadhan g peduli islam kristen semua mudik krna udah tradisi
Dosen UI Ade Armando Kembali Dipolisikan Terkait PenodaanÂ Agama,0,Twitter,ID_multilabel,3,dosen ui ade armando polisi kait noda agama
"Apa bedanya kamu sama orang yg suka menjelek jelekan karna tidak sesuai dengan yang kamu mau, tpi kamu nya sendiri suka jelek jelekin orang ? Mein idiot'",1,Twitter,ID_multilabel,3,apa beda kamu sama orang yg suka jelek jelek karna sesuai kamu mau tpi kamu nya sendiri suka jelek jelekin orang mein idiot
"Bagaimana dengan kalimat, ""aku selalu ada buat kamu""\n\nJANGAN BACOT DOANG, BUKTIIN.\n\nTapi akan lebih baik kalau kalimatnya dibuat seperti ini,\n""Maaf kalau aku engga bisa kasih solusi apa-apa, kalau kamu butuh aku dan aku bisa, aku pasti ada buat kamu""'",0,Twitter,ID_multilabel,3,bagaimana kalimat aku selalu buat kamunnjangan bacot doang buktiinnntapi lebih baik kalau kalimat buat ininmaaf kalau aku engga kasih solusi apaapa kalau kamu butuh aku aku aku buat kamu
"USER Disana ada cowo asing kan..\nCoba ajakin kenalan. Bikin asyik aja, nanti keluar bareng buat beli keperluan proker. Ngobrol di posko sampe malem. Betah wes..\n\nKalo gak gitu, bawa persediaan film. Biar ga gabut. Wkwk'",0,Twitter,ID_multilabel,3,user sana cowo asing kanncoba ajakin kenal bikin asyik aja keluar bareng buat beli perlu proker ngobrol posko sampe malem betah wesnnkalo gak gitu bawa sedia film biar ga gabut wkwk
USER \xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80udah nanya serius salah lagi..hihihi.\nhadeuuh2...masa gak bisa bedain sampah plastik ma bangkai kapal.',0,Twitter,ID_multilabel,3,user xfxfxxxfxfxxxfxfxxudah nanya serius salah lagihihihinhadeuuhmasa gak bedain sampah plastik ma bangkai kapal
Ayo lengserkan USER 2019 jgn kasi ampun,1,Twitter,ID_multilabel,3,ayo lengser user jgn kasi ampun
"USER gua sekelas pernah lagi jamkos. kelas gua tuh temboknya bisa dibuka, soalnya dia rolling door. nah begonya kelas gua muter lagu kenceng banget terus sampe ke lagunya ratu yg ""lelaki buaya darat, buset!"" eh guru kelas sebelah dateng dong dari",0,Twitter,ID_multilabel,3,user gua kelas pernah jamkos kelas gua tuh tembok buka soal rolling door nah bego kelas gua muter lagu kenceng banget terus sampe lagu ratu yg lelaki buaya darat buset eh guru kelas belah dateng dong
USER Udh eek gua',0,Twitter,ID_multilabel,3,user udh eek gua
RT USER USER trus maksudnya Indonesia yg mayoritas muslim suruh pilih pemimpin cina non muslim gitu ya ? Jangan dong,1,Twitter,ID_multilabel,3,rt user user trus maksud indonesia yg mayoritas muslim suruh pilih pimpin cina non muslim gitu jangan dong
"Doa saya di Hijr Ismail : ; 1) beri hidayah org2 yg berlindung dlm bungkus islam tapi musuh islam, ; 2) beri kami kesabaran demi utuhnya NKRI, ; 3) bimbing kami wujudkan islam rahmatan lil alamin, ; 4) lindungi Bangsa dan Negara kami; 5) beri kami pemimpin",0,Twitter,ID_multilabel,3,doa hijr ismail beri hidayah org yg lindung dlm bungkus islam musuh islam beri sabar utuh nkri bimbing wujud islam rahmat lil alamin lindung bangsa negara beri pimpin
Astaghfirullah...sejak kapan Al-Qur'an berisi 33 Juz ? ??; .; ; .; .; #2019GantiPresiden ; #GantiPresiden2019,1,Twitter,ID_multilabel,3,astaghfirullahsejak kapan alquran isi juz gantipresiden gantipresiden
"USER USER Amrik negara maju dan contoh demokrasi, kenapa presiden yg rasialis yg terpilih, bagaimana menurut anda..'",0,Twitter,ID_multilabel,3,user user amrik negara maju contoh demokrasi presiden yg rasialis yg pilih bagaimana
"Hal tersebut di ungkapkan oleh anggota Komisi III DPRD Kota Cirebon, Jafarudin, saat ditemui di gedung DPRD. Dikatakan Ja'far, penyelamatan benda cagar budaya penting karena bisa menjadi identitas sebuah kota sejarah di Cirebon.",0,Twitter,ID_multilabel,3,sebut ungkap anggota komisi iii dprd kota cirebon jafarudin temu gedung dprd kata jafar selamat benda cagar budaya penting jadi identitas buah kota sejarah cirebon
#2019GantiPresiden Pengamat: Data Khofifah-Emil Lebih Faktual di Lapangan,1,Twitter,ID_multilabel,3,gantipresiden amat data khofifahemil lebih faktual lapang
USER emang yg namanya bangkai disembunyikan pasti akan kecium juga!!',0,Twitter,ID_multilabel,3,user emang yg nama bangkai sembunyi cium
"cinta itu buta \nbuta itu mata \nmata itu bulat \nbulat itu telor \ntelor itu kuning \nkuning itu eek\nberati, cinta itu eek'",0,Twitter,ID_multilabel,3,cinta buta nbuta mata nmata bulat nbulat telor ntelor kuning nkuning eeknberati cinta eek
"Kenapa hanya Ahok, Sukmawati dan Ganjar Pranowo (walau kecele) yang mereka sebut penista agama karena menguntungkan secara politik. Ahok dalam pilgub Jakarta yang penuh aroma rasis, Sukmawati jelas ingin...",0,Twitter,ID_multilabel,3,ahok sukmawati ganjar pranowo kecele sebut nista agama untung politik ahok pilgub jakarta penuh aroma ras sukmawati jelas
RT USER: USER hahaha jelas2 buat pilkada dasar polisi made in cina pelindung penista agama,1,Twitter,ID_multilabel,3,rt user user hahaha jelas buat pilkada dasar polisi made in cina lindung nista agama
"USER Mungkin stocknya terbatas atau habis Grameds, untuk buku religi Islam, Kristen, Hindu dan Buddha ada juga kok\xf0\x9f\x98\x8a'",0,Twitter,ID_multilabel,3,user mungkin stocknya batas habis grameds buku religi islam kristen hindu buddha kokxfxfxxa
"Krn mereka ingin mengganti Demokrasi Pancasila dgn Demokrasi PKI, yg tdk bertuhan, yg bebas perjinahan, miras, LGBT. PKIBukanIndonesia",1,Twitter,ID_multilabel,3,krn ganti demokrasi pancasila dgn demokrasi pki yg tdk tuhan yg bebas jah miras lgbt pkibukanindonesia
Penolakan ini dilakukan lewat propanda ideologis dgn menyatakan bhw semua manusia adalah sama di hdapan Tuhan baik doi memakai jubah pendeta maupun tidak. Perlawanan ideologis terhadap dominasi spiritual Gereja Katholik ini mencapai puncaknya pd era Refo,0,Twitter,ID_multilabel,3,tolak laku lewat propanda ideologis dgn nyata bhw semua manusia sama hdapan tuhan baik doi pakai jubah pendeta maupun lawan ideologis dominasi spiritual gereja katholik capai puncak pd era refo
"Hallo USER sedikit masukan saja"" di Inggris barisan petugas keamanan seperti ini sangat efektif mencegah dr kemungkinan terjadi gesekan antar suporter. Petugas keamanan selalu fokus pandangan ke arah suporter"" yg bikin rusuh langsung CIDUK aja pak.",0,Twitter,ID_multilabel,3,hallo user sedikit masuk inggris baris tugas aman sangat efektif cegah dr mungkin jadi gesek antar suporter tugas aman selalu fokus pandang arah suporter yg bikin rusuh langsung ciduk aja pak
USER Oh yeke.. macam2 isu negara kapir ni',1,Twitter,ID_multilabel,3,user yeke macam isu negara kapir ni
"Tyas Mirasih ? Pecun gitu, dulu bareng sama aku agency nya'",1,Twitter,ID_multilabel,3,tyas mirasih pecun gitu dulu bareng sama aku agency nya
Lu kn juga si raja ones eh ð???ð???ð???ð???,0,Twitter,ID_multilabel,3,lu kn si raja ones eh
USER USER Arseto itu monyet ngak tahu adab dan moral',1,Twitter,ID_multilabel,3,user user arseto monyet ngak tahu adab moral
Buku Biografi Alfian Ibrahim Diluncurkan -,0,Twitter,ID_multilabel,3,buku biografi alfian ibrahim luncur
Chirpified: Presiden Ingin Perubahan Perizinan Terintegrasi dari Pusat ke Daerah,0,Twitter,ID_multilabel,3,chirpified presiden ubah izin integrasi pusat daerah
USER Ternyata masih da banyak asw',0,Twitter,ID_multilabel,3,user nyata da banyak asw
Gubernur DKI Shalat Jumat BersamaÂ Erdogan,0,Twitter,ID_multilabel,3,gubernur dki shalat jumat sama erdogan
"Jika kepatuhan terhadap TUHAN mu menjadikan dirimu keras kepala, menghakimi orang lain, Memfitnah , lalu Menghasut dan Menebar kebencian dengan mengatasnamakan AGAMA ...mungkin anda butuh cermin besar untuk menyadari apa yg sebenarnya kau sembah , TUHAN MU",0,Twitter,ID_multilabel,3,patuh tuhan mu jadi diri keras kepala hakim orang fitnah lalu hasut tebar benci mengatasnamakan agama mungkin butuh cermin besar sadar apa yg benar kau sembah tuhan mu
RT USER jokowi pemimpinnya kalo jokowi dah lengser indonesia akan maju lagi ga apa-apalah mundur 5 tahun untuk maju seterusnya,1,Twitter,ID_multilabel,3,rt user jokowi pimpin kalo jokowi dah lengser indonesia maju ga apaapalah mundur tahun maju
"RT USER: USER Orang2 yg mereka bilang kampungan itu setidaknya menghidupi roda ekonomi di ""bawah"". Beda dengan hiburan\xe2\x80\xa6'",0,Twitter,ID_multilabel,3,rt user user orang yg bilang kampung hidup roda ekonomi bawah beda hiburanxexxa
"Kemarin revisi UU Terorisme telah disahkan DPR. Dengan harapan, pencegahan terhadap aksi terorisme bisa lebih dimaksimalkan, termasuk pelibatan TNI. #POLEMIKPemberantasanTerorisme'",0,Twitter,ID_multilabel,3,kemarin revisi uu terorisme sah dpr harap cegah aksi terorisme lebih maksimal masuk libat tni polemikpemberantasanterorisme
Kampret. Datang pas butuh aja. Ngerusak mood sumpah.',1,Twitter,ID_multilabel,3,kampret datang pas butuh aja ngerusak mood sumpah
Bersanding dgn pasti USER dan USER di kubu sana ketar ketir ...hayoo mana nasi bungkus akan ketar ketir dgn pasukan 212',0,Twitter,ID_multilabel,3,sanding dgn user user kubu sana ketar tir hayoo mana nasi bungkus ketar tir dgn pasu
"Sekali dalam setahun selama ratusan tahun Masyarakat Adat Baduy menyerahkan hasil panen (Seba atau Seserahan) kepada ""Bapa Gede"", yakni Bupati Lebak dan Gubernur Banten. #SebaBaduy2018",0,Twitter,ID_multilabel,3,sekali tahun lama ratus tahun masyarakat adat baduy serah hasil panen seba serah bapa gede bupati lebak gubernur banten sebabaduy
USER USER \xf0\x9f\x8c\x9a ko km bangsad y',1,Twitter,ID_multilabel,3,user user xfxfxcxa ko km bangsad y
Esok bentang soal selidik budaya pulað??? dhla tk buat lagi...,0,Twitter,ID_multilabel,3,esok bentang soal selidik budaya dhla tk buat
USER USER USER Oalahhh si USER DUNGU ini msh jg memamerkan tempurungnya.',1,Twitter,ID_multilabel,3,user user user oalahhh si user dungu msh jg pamer tempurung
USER USER Betul.. Last2 semua tanam dan makan sendiri.. Xde circulation of money.. Malaysia akan dilanda musibah ekonomi,0,Twitter,ID_multilabel,3,user user betul last semua tanam makan sendiri xde circulation of money malaysia landa musibah ekonomi
"jk ini benar, aparat sdh menjadi alat kekuasaan yg sedang panik, harusnya aparat adalah pelayan masyarakat, bukan pelayan penguasa, tak ada dasar hukumnya tenda ini boleh disita.. Ini Kisah Supriadi, Pemilik Becak Dengan Tenda #2019GantiPresiden -",0,Twitter,ID_multilabel,3,jk benar aparat sdh jadi alat kuasa yg sedang panik harus aparat layan masyarakat bukan layan kuasa tak dasar hukum tenda sita kisah supriadi milik becak tenda gantipresiden
RT USER Semua udah terang benderang. asal polisi mau usut tuntas sebelum dilantik. Kalau pemilihan kepala daerah terkait asma saracen KaPolri KaPolri,1,Twitter,ID_multilabel,3,rt user semua udah terang benderang asal polisi mau usut tuntas lantik kalau pilih kepala daerah kait asma saracen kapolri kapolri
"USER USER USER pikiran anak bani kampret g beda jauh sma penista agama. Penfitnah, Penipu Dan Garong..",1,Twitter,ID_multilabel,3,user user user pikir anak bani kampret g beda jauh sma nista agama penfitnah tipu garong
Sinyal mu ko tai su USER',1,Twitter,ID_multilabel,3,sinyal mu ko tai su user
USER USER Wahabi takfiri gurem bro.. bacot doang gede. Sono lo minggat ke suriah gabung isis. Najiss bani takfiri',1,Twitter,ID_multilabel,3,user user wahabi takfiri gurem bro bacot doang gede sono lo minggat suriah gabung isis najiss bani takfiri
dekalarasi pilkada 2018 aman dan anti hoax perangkat desa keboguyang jabon,0,Twitter,ID_multilabel,3,dekalarasi pilkada aman anti hoax perangkat desa keboguyang jabon
Bal balan digabung neng agama yo ngene ki,0,Twitter,ID_multilabel,3,bal balan gabung neng agama yo ngene ki
USER USER Kulit item burik gitu wks',0,Twitter,ID_multilabel,3,user user kulit item burik gitu wks
"USER Bener anjir, sedih'",0,Twitter,ID_multilabel,3,user bener anjir sedih
"Pemecatan tidak masuk akal USER memberi pelajaran,, Jama'ah dan Parpol harus dipisah.. ; Jama'ah harus menjadi Ulama Pewaris Nabi. Mampu menegakkan Keadilan Buat Alam Semesta.; Cc USER USER USER USER USER @",0,Twitter,ID_multilabel,3,pecat masuk akal user beri ajar jamaah parpol pisah jamaah jadi ulama waris nabi mampu tegak adil buat alam semesta cc user user user user user
"USER Shummun bukmun 'umyun fahum laa yarji'uun: Mereka pekak, bisu, dan buta,\n\nSudah ckup, mari doakan yg trbaik bagi yg berkepntingan karena doa org yg terzolimi tidak ada penghalangny..""",0,Twitter,ID_multilabel,3,user shummun bukmun umyun fahum laa yarjiuun pekak bisu butannsudah ckup doa yg trbaik yg berkepntingan doa org yg terzolimi penghalangny
"/rlt temen gue kesel sama grup kitakita gara gara rencana trip kita gagal (banyak halangan)... trs dia kaya ""uda kalian jalan berempat aja, paling kena bom HAHA"" kesel gasii :('",0,Twitter,ID_multilabel,3,rlt temen gue kesel sama grup kitakita gara gara rencana trip gagal banyak halang trs kaya uda kalian jalan empat aja paling kena bom haha kesel gasii
ngejelek-jelekin orang kok dibelakang? didepan dong.. Ga punya nyali yah? Situ banci? hahaha',1,Twitter,ID_multilabel,3,ngejelekjelekin orang kok belakang depan dong ga punya nyali yah situ banci hahaha
USER Lagi pulang kampung doi ke Cina wkw',0,Twitter,ID_multilabel,3,user pulang kampung doi cina wkw
USER Engga. Kampang emang',1,Twitter,ID_multilabel,3,user engga kampang emang
CINA KOK IKUT NGOMONG...BALIK SANA KE CINA....ORANG ISLAM ROHINGYA AJA DI USIR SAMA BUDHA MYANMAR...KAMPRET,1,Twitter,ID_multilabel,3,cina kok ikut ngomongbalik sana cinaorang islam rohingya aja usir sama budha myanmarkampret
"Dari 18 Calon Anggota BPK, DPD RI Jagokan 5 Nama Ini",0,Twitter,ID_multilabel,3,calon anggota bpk dpd ri jago nama
USER LAHH ITU DN LU BUNDA GEBLEK',1,Twitter,ID_multilabel,3,user lahh dn lu bunda geblek
"Jika Capres Hanya ada 2 Joko Widodo dan Prabowo, siapa yang akan anda pilih?",0,Twitter,ID_multilabel,3,capres joko widodo prabowo siapa pilih
"Djarot, Gubernur DKI yang Tak Ikut Pilkada",0,Twitter,ID_multilabel,3,djarot gubernur dki tak ikut pilkada
"RT USER: Jidatnya Gosong ,gaya Islami tp Mentalnya Bajingan,pedagang Agama,calo ibadah Uang org mau ibadah di embat,ini lbh busuk dan\xe2\x80\xa6'",1,Twitter,ID_multilabel,3,rt user jidat gosong gaya islami tp mental bajinganpedagang agamacalo ibadah uang org mau ibadah embatini lbh busuk danxexxa
"Hari ini dalam sejarah: PERHIMPUNAN BERSIH 2.0 (9 Julai 2011) USER USER USER\n\n2011 adalah tahun bersejarah dalam perjuangan rakyat melawan rejim lama. Lebih 200,000 demonstran telah di tangkap sama ada sebelum dan ketika himpunan.\n\n#Re",0,Twitter,ID_multilabel,3,hari sejarah himpun bersih julai user user usernn tahun sejarah juang rakyat lawan rejim lama lebih demonstran tangkap sama himpunannnre
perintah ulama !! GANYANG PKI !! URL,1,Twitter,ID_multilabel,3,perintah ulama ganyang pki url
"USER Idiot kira2 donk.. islammu yg mana,.. kalian itu ga lebih dr gerombolam penjual ayat dan agama islam,.. dongok di rawat, jd kalian takkan pernah bisa bedakan Benar dan Salah , Rocky Gerung mengatakan islam fiksi aja loe pd ga ngerti artiny",1,Twitter,ID_multilabel,3,user idiot kira donk islam yg mana kalian ga lebih dr gerombolam jual ayat agama islam dongok rawat jd kalian tak pernah beda benar salah rocky gerung kata islam fiksi aja loe pd ga ngerti artiny
"USER buka hati dong. ga munafik ya, aku kalo sakit pasti nyari obat. bukan malah ngediemin, nanti kalo parah malah jadi mati rasa.'",0,Twitter,ID_multilabel,3,user buka hati dong ga munafik aku kalo sakit nyari obat bukan malah ngediemin kalo parah malah jadi mati rasa
