text,label,source,dataset,nb_annotators,clean_text
Ngaca luh bolot URL,1,Twitter,ID_multilabel,3,ngaca luh bolot url
"USER USER Knp ga aneh ada ustadz belajar dr non-muslim/atheist, belajarnya di Eropa/Amerika/Australia?\n\nEmg ga aneh liat pastor belajar katolik di India dr seorang biksu?'",0,Twitter,ID_multilabel,3,user user knp ga aneh ustadz belajar dr non muslim atheist belajarnya eropa amerika australia n nemg ga aneh liat pastor belajar katolik india dr seorang biksu
Jokowi menguasai Jawa Barat...,0,Twitter,ID_multilabel,3,jokowi menguasai jawa barat
"USER USER Itulah akibat makan gaji dr duit korupsi BLBI yg dilakukan oleh toke2 Cina, otak Cebong benar2 dungu. \nMasalah TKA Cina bukan lagi fiksi tp sdh fakta, tp kalian anggap isu tsb fiktif, hancur negara ini kalian jual'",1,Twitter,ID_multilabel,3,user user akibat makan gaji dr duit korupsi blbi yg dilakukan toke cina otak cebong benar dungu nmasalah tka cina bukan fiksi tp sdh fakta tp kalian anggap isu tsb fiktif hancur negara kalian jual
Banyak modus yg di gunakan sindikat Cina untuk menipu uang rakyat Indonesia.. usir cina dari Indonesia,1,Twitter,ID_multilabel,3,banyak modus yg gunakan sindikat cina menipu uang rakyat indonesia usir cina indonesia
USER Kampret telat deh gua',0,Twitter,ID_multilabel,3,user kampret telat deh gua
"Agar kelak dapat mengungkap dengan jujur, siapa sebenarnya Muhammad dan siapa yg bicara di Quran, betul Pak Lukman?",0,Twitter,ID_multilabel,3,kelak mengungkap jujur siapa sebenarnya muhammad siapa yg bicara quran betul pak lukman
Anda hrs hapus sendiri setelah tahu Islam ajaran sesat yg mendungukan & membiadabkan umatnya,1,Twitter,ID_multilabel,3,hrs hapus sendiri tahu islam ajaran sesat yg mendungukan membiadabkan umatnya
"USER USER Ustad dulu mondok di mana sih? Kok kerjaanya ngetweet, bikin status nyinyir terus. Tweeter punya kafir lo Stad.'",1,Twitter,ID_multilabel,3,user user ustad dulu mondok mana sih kok kerjaanya ngetweet bikin status nyinyir terus tweeter punya kafir lo stad
USER Ngentod yuk',0,Twitter,ID_multilabel,3,user ngentod yuk
WADUH AKSI DUKUNG/PILIH PRESIDEN KOK SUARANYA SENADA *PRIBUMI/RAKYAT INDONESIA PERLU DIBERI TAHU: ITU SEMUA KARENA ADA BUZZER'2 BAYARAN CINA,1,Twitter,ID_multilabel,3,waduh aksi dukung pilih presiden kok suaranya senada pribumi rakyat indonesia perlu diberi tahu semua buzzer bayaran cina
Kebanyakan fitnah nih mpok silvy DebatFinalPilkadaJKT Gue2,1,Twitter,ID_multilabel,3,kebanyakan fitnah nih mpok silvy debatfinalpilkadajkt gue
Edan pisan',0,Twitter,ID_multilabel,3,edan pisan
USER USER USER tai dibls juga pake acc lain\xf0\x9f\x98\x82. jd enak dipanggil hyung',0,Twitter,ID_multilabel,3,user user user tai dibls pake acc xf x f x x jd enak dipanggil hyung
"Lihat noh tampang lu, tampang banci, LGBT! URL",1,Twitter,ID_multilabel,3,lihat noh tampang lu tampang banci lgbt url
"USER USER Coba kalian perhatikan dipersidangan teroris ada nggak alqur'an menjadi BB nggak pernah ada selama ini dasar zonk sontoloyo""",1,Twitter,ID_multilabel,3,user user coba kalian perhatikan dipersidangan teroris alqur an menjadi bb pernah selama dasar zonk sontoloyo
"USER USER USER Kasusnya SP3, BONG.. Gak terbukti..\n\nCuma Halu para cecungung kodok, alias cebong aja itu..'",1,Twitter,ID_multilabel,3,user user user kasusnya sp bong gak terbukti n ncuma halu cecungung kodok alias cebong aja
USER Astagfirlloh...semakin parah Rezim kini',0,Twitter,ID_multilabel,3,user astagfirlloh semakin parah rezim kini
RT USER: Sebar Hoax Pembangunan Era Jokowi,1,Twitter,ID_multilabel,3,rt user sebar hoax pembangunan era jokowi
USER USER biasa mereka itulah para antek antek zionis dan komunis,1,Twitter,ID_multilabel,3,user user biasa antek antek zionis komunis
"Penyesatan ini harus diluruskan, Allah SWT tidak ngajar bangun keluarga, tapi cocok2 penis",1,Twitter,ID_multilabel,3,penyesatan diluruskan allah swt ngajar bangun keluarga cocok penis
USER Beda bingit dg rezim dzalim skarang..swasembada cuman angin surga malah justru semangat sejahterakn petani vietnam dan thailand!',1,Twitter,ID_multilabel,3,user beda bingit dg rezim dzalim skarang swasembada cuman angin surga malah justru semangat sejahterakn petani vietnam thailand
SUASANA STQ TINGKAT KABUPATEN NGADA . NTT . CUKUP DALAM MASDJID TANPA MIMBAR TANPA DANA . SWASEMBADA DARI UMAT ISLAM UNTUK BAWA NAMA PEMDA DALAM MTQ KE TINGKAT PROPINSI . NTT. MENYEDIHKAN .; #2019GantiPresiden,1,Twitter,ID_multilabel,3,suasana stq tingkat kabupaten ngada ntt cukup masdjid mimbar dana swasembada umat islam bawa nama pemda mtq tingkat propinsi ntt menyedihkan gantipresiden
USER Mainnya di jamban \xf0\x9f\x98\x82',0,Twitter,ID_multilabel,3,user mainnya jamban xf x f x x
"Sengaja itumah, tapi rakyat ga bodoh, smoga sgera ganti presiden amin",1,Twitter,ID_multilabel,3,sengaja itumah rakyat ga bodoh smoga sgera ganti presiden amin
USER USER USER Ga mikir keluarga korban bom ukhti2 otaknya di dengkul.. kok KZL ya?',1,Twitter,ID_multilabel,3,user user user ga mikir keluarga korban bom ukhti otaknya dengkul kok kzl
"USER Maklum gua korea ori, jadi sipit'",0,Twitter,ID_multilabel,3,user maklum gua korea ori jadi sipit
USER Jgn lupa.. Prabowo ajak amien rais dan semua masa fpi.. Jgn pulang kl belum menang ya,1,Twitter,ID_multilabel,3,user jgn lupa prabowo ajak amien rais semua masa fpi jgn pulang kl menang
USER apaan? mau nete?',0,Twitter,ID_multilabel,3,user apaan mau nete
"USER USER USER USER USER Bebas. Terserah. Dlm memahami konteks agama (Islam khususnya).; Namun bagi saya, kematian adalah realitas. Kebangkitan, hisab, surga atau neraka adalah KEYAKINAN mutlak. ð???; Semua hal itu terse",0,Twitter,ID_multilabel,3,user user user user user bebas terserah dlm memahami konteks agama islam khususnya kematian realitas kebangkitan hisab surga neraka keyakinan mutlak semua terse
lagi jadi pendengar dialog yahudi dan israel versi katanya katanya \xf0\x9f\x98\xb3\xf0\x9f\x98\xb3',0,Twitter,ID_multilabel,3,jadi pendengar dialog yahudi israel versi katanya katanya xf x f x xb xf x f x xb
"USER USER Buat awal2 supaya gak nervous kalo foto sama ariel, foto sama saya aja dulu... \xf0\x9f\x98\x82 \xf0\x9f\x98\x82'",0,Twitter,ID_multilabel,3,user user buat awal gak nervous kalo foto sama ariel foto sama aja dulu xf x f x x xf x f x x
"USER Udah jelas kita bukan mereka, dan nggak akan pernah jadi seperti mereka.\nTapi dalam hal ini kita hanya mengcounter tindakan brutal dari anjing2 FPI itu.\nAku sangat yakin jika ada perlawanan dari masyarakat, mereka akan kuncup seperti bu",1,Twitter,ID_multilabel,3,user udah jelas bukan pernah jadi ntapi mengcounter tindakan brutal anjing fpi naku sangat yakin perlawanan masyarakat kuncup bu
"#informasiunik #ntb &gt; Enam bahasa resmi PBB adalah: Inggris, Perancis, Arab, Cina, Rusia dan Spanyol.'",0,Twitter,ID_multilabel,3,informasiunik ntb gt enam bahasa resmi pbb inggris perancis arab cina rusia spanyol
"USER USER USER USER USER USER USER USER USER USER USER USER Warisan presiden periode sebelumnya. 10 th hasilnya cm bbrp album lagu, kader2nya korupsi berjamaah. Tp skrg lagaknya sera",1,Twitter,ID_multilabel,3,user user user user user user user user user user user user warisan presiden periode sebelumnya th hasilnya cm bbrp album lagu kader nya korupsi berjamaah tp skrg lagaknya sera
"Warisan, tradisi dan budaya mana?",0,Twitter,ID_multilabel,3,warisan tradisi budaya mana
"Semua pemaen ke Liga Inggris, sedangkan gak ada regulasi pembatasan pemaen aseng. Haduh.'",0,Twitter,ID_multilabel,3,semua pemaen liga inggris gak regulasi pembatasan pemaen aseng haduh
USER Usir cina dari nkri USER USER USER USER USER,1,Twitter,ID_multilabel,3,user usir cina nkri user user user user user
USER USER USER USER Cebong otaknya lagi ngeblend......',1,Twitter,ID_multilabel,3,user user user user cebong otaknya ngeblend
USER Dulu pernah ada review penelitian2 yg katanya membuktikan MSG in chinese food = bikin sindroma restoran cina.\n\nWaktu hasil2nya diteliti ada 1 zat yg umum ditemukan dlm makanan2 itu tp saat itu tidak ditunjuk sbg penyebab gejala2 ga enak.,0,Twitter,ID_multilabel,3,user dulu pernah review penelitian yg katanya membuktikan msg in chinese food bikin sindroma restoran cina n nwaktu hasil nya diteliti zat yg umum ditemukan dlm makanan tp ditunjuk sbg penyebab gejala ga enak
USER USER Makanya planga plongo.wong kepalanya gak ada alias otaknya dungu.',1,Twitter,ID_multilabel,3,user user makanya planga plongo wong kepalanya gak alias otaknya dungu
Semut Kaiju Nakal\nSaya mau tanya\nApakah kamu di dalam tanah tidak kegelapan?\nSemut Kaiju Nakal\nSaya mau tanya\nApakah kamu di dalam tanah tidak takut setan?',0,Twitter,ID_multilabel,3,semut kaiju nakal nsaya mau tanya napakah kamu tanah kegelapan nsemut kaiju nakal nsaya mau tanya napakah kamu tanah takut setan
USER USER USER USER Top nya lg bs yg biasa bela penista agama skrg belagak bela agama; Wkwkkwkwkw; Mabok,1,Twitter,ID_multilabel,3,user user user user top nya lg bs yg biasa bela penista agama skrg belagak bela agama wkwkkwkwkw mabok
"USER USER Muka lu cabul, kalo punya muka sih, tapi banci mah beraninya anonim...'",1,Twitter,ID_multilabel,3,user user muka lu cabul kalo punya muka sih banci mah beraninya anonim
"USER Nete yang mana dulu ini, Kak? \xf0\x9f\x8c\x9a\n\nUntung dn-nya bener kalau engga udah Nate tabok :') //""",0,Twitter,ID_multilabel,3,user nete mana dulu kak xf x f x c x a n nuntung dn nya bener kalau engga udah nate tabok
Jokowi juga Cinta Papua. #JokowiSayangiPapua,0,Twitter,ID_multilabel,3,jokowi cinta papua jokowisayangipapua
USER Adminnya tolol',1,Twitter,ID_multilabel,3,user adminnya tolol
RT USER USER Istimewanya orang ini dimata Jokowi. Tp publik tdk akan tertipu oleh penyamarannya. dukung perppu ormas,1,Twitter,ID_multilabel,3,rt user user istimewanya orang dimata jokowi tp publik tdk tertipu penyamarannya dukung perppu ormas
"terus aja eror jo, kampang kau dri kemaren gitu terus'",1,Twitter,ID_multilabel,3,terus aja eror jo kampang kau dri kemaren gitu terus
Akutu ndabisa kalo kamutu \n\nSssst bacot',0,Twitter,ID_multilabel,3,akutu ndabisa kalo kamutu n nsssst bacot
USER USER USER Balas pakai pantun\n\n\xf0\x9f\x8e\xb6\nDARI BANTEN BAWA BEKAL LEWAT CENGKARENG TERBANG KE BLITAR...\n\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6\nBELI COKLAT DIMAKAN DI BAWAH POHON SALAM...\n\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6\xf0\,0,Twitter,ID_multilabel,3,user user user balas pakai pantun n n xf x f x e xb ndari banten bawa bekal lewat cengkareng terbang blitar n xf x f x e xb xf x f x e xb nbeli coklat dimakan bawah pohon salam n xf x f x e xb xf x f x e xb xf
"USER USER USER USER Kain kafan yg biasa dipake muslim utk bungkus mayat adlh tradisi/adat//budaya Yahudi.\n\nYohanes 19:40 \nMereka mengambil mayat Yesus,mengapaninya dengan kain lenan dan membubuhinya dengan rempah-rempah menurut",0,Twitter,ID_multilabel,3,user user user user kain kafan yg biasa dipake muslim utk bungkus mayat adlh tradisi adat budaya yahudi n nyohanes nmereka mengambil mayat yesus mengapaninya kain lenan membubuhinya rempah rempah
USER USER Marah Umat lo....\nEmang gue fikirin....\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80\nMati ajah sonoh...minum kencing onta',1,Twitter,ID_multilabel,3,user user marah umat lo nemang gue fikirin xf x f x x xf x f x x xf x f x x xf x f x x nmati ajah sonoh minum kencing onta
USER USER USER USER Biar daerah sekitar bandung berkembang pesat seperti jatinangor sumedang... seperti juga sekitaran cengkareng berkembang ke daan mogot serpong kamal dll ... otomatis dengan infrastruktur yg terus dibangun jar,0,Twitter,ID_multilabel,3,user user user user biar daerah bandung berkembang pesat jatinangor sumedang sekitaran cengkareng berkembang daan mogot serpong kamal otomatis infrastruktur yg terus dibangun jar
"""Kalau mau jujur partai yang mewakili Islam itu hanya PPP"". ; ; Hal ini disampaikan Habib Saggaf Al-Jufri, Ketua Utama Al-Khairat, ketika saya Bersilaturrahmi di kediaman beliau. Menambah keyakinan serta semangat saya untuk berjuang demi umat, bangsa dan n",0,Twitter,ID_multilabel,3,kalau mau jujur partai mewakili islam ppp disampaikan habib saggaf al jufri ketua utama al khairat bersilaturrahmi kediaman beliau menambah keyakinan semangat berjuang umat bangsa n
USER Tu gembrot opp mukanya bulet pipi nya offside lehernya ga keliatan WKWK URL,0,Twitter,ID_multilabel,3,user tu gembrot opp mukanya bulet pipi nya offside lehernya ga keliatan wkwk url
"Mbah Soleh :"" Miras Oplosan, Pelarian Warga Akibat Masalah Ekonomi: Sosiolog UI Paulus Wirutomo menyebut permasalahan ekonomi danâ?¦",0,Twitter,ID_multilabel,3,mbah soleh miras oplosan pelarian warga akibat masalah ekonomi sosiolog ui paulus wirutomo menyebut permasalahan ekonomi
"USER Plonga plongo...pah poh..dlongap dlongop..; Tp mau melaporkan ahlinya filsafah.; Mmg yg terdepan kedunguannya,semoga klo hukum tdk berat sebelah dan pak USER tdk terbukti menistakan agama. Si janda USER ini akan dituntut balik",1,Twitter,ID_multilabel,3,user plonga plongo pah poh dlongap dlongop tp mau melaporkan ahlinya filsafah mmg yg terdepan kedunguannya semoga klo hukum tdk berat sebelah pak user tdk terbukti menistakan agama si janda user dituntut balik
USER USER USER USER USER USER katanya indonesia lenyap 2030... punya pujaan TOLOL ya pengikutnya lebih TOLOL... dan bencong... anak nya pun ikut BENCONG..',1,Twitter,ID_multilabel,3,user user user user user user katanya indonesia lenyap punya pujaan tolol pengikutnya lebih tolol bencong anak nya ikut bencong
Bembem paling kampret memang *ngakak sampe besok* \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 URL,0,Twitter,ID_multilabel,3,bembem paling kampret memang ngakak sampe besok xf x f xa xa xf x f xa xa xf x f xa xa xf x f xa xa xf x f xa xa xf x f xa xa xf x f xa xa xf x f xa xa xf x f xa xa url
"Warga Banjar Sandan, Desa Bangli -Baturiti menyatakan sikap dukung Pilkada Bali damai, tolak Hoax",0,Twitter,ID_multilabel,3,warga banjar sandan desa bangli baturiti menyatakan sikap dukung pilkada bali damai tolak hoax
"USER Maklum prof, yg teriak2 pst gk mengenal kristen. Saya katolik, dan tema gereja katolik thn ini adalah ""amalkan pancasila. Kita bhineka, kita indonesia"". Krn kt percaya, dimanapun kt ditempatkan disitulah kt hrs mengamalkan iman2 kita'",0,Twitter,ID_multilabel,3,user maklum prof yg teriak pst gk mengenal kristen katolik tema gereja katolik thn amalkan pancasila bhineka indonesia krn kt percaya dimanapun kt ditempatkan disitulah kt hrs mengamalkan iman
"Pengen juga lagi ngentot diciumin gini, dimanjain gini ahhh idaman bgt topnya URL",0,Twitter,ID_multilabel,3,pengen ngentot diciumin gini dimanjain gini ahhh idaman bgt topnya url
"USER USER USER USER USER Bedanya yg dulu kepemilikan RI hanya kurang dari 10%, yg sekarang lebih dari 51%.\nPerlu diketahui Freeport bukan maling, ia perusahaan resmi yg diberi ijin syah oleh rezim terdahulu",0,Twitter,ID_multilabel,3,user user user user user bedanya yg dulu kepemilikan ri kurang yg sekarang lebih nperlu diketahui freeport bukan maling perusahaan resmi yg diberi ijin syah rezim terdahulu
"USER Betul, ada konspirasi Yahudi didlmnya kita juga ga tau.'",0,Twitter,ID_multilabel,3,user betul konspirasi yahudi didlmnya ga tau
USER tai jijay markojay',0,Twitter,ID_multilabel,3,user tai jijay markojay
"indonesia negaraHukum! sementara jokowi ubah indonesia mjd negara kekuasaan,yg makar Jokowi! lengserkan jokowi",1,Twitter,ID_multilabel,3,indonesia negarahukum jokowi ubah indonesia mjd negara kekuasaan yg makar jokowi lengserkan jokowi
USER Dasar ckck maho',1,Twitter,ID_multilabel,3,user dasar ckck maho
USER USER USER USER USER Budaya Yahudi?? Yahudi itu agama abraham yg awalnya adalah murni tp seiring jaman menjadi tidak murni. Tentu ada bagian2 yg sama dengan Islam &amp; Kristen. Dgn Islam sama2 tidak makan babi ataupun m,0,Twitter,ID_multilabel,3,user user user user user budaya yahudi yahudi agama abraham yg awalnya murni tp seiring jaman menjadi murni bagian yg sama islam amp kristen dgn islam sama makan babi ataupun m
USER USER USER USER USER \nNajis mogoladoh USER',1,Twitter,ID_multilabel,3,user user user user user nnajis mogoladoh user
"USER Sebelumnya pake casio juga rin, diameternya lebih besar bulet gitu ga bikin cungkring. Tapi lupa serienya karena udah rusak pun :"")'",0,Twitter,ID_multilabel,3,user sebelumnya pake casio rin diameternya lebih besar bulet gitu ga bikin cungkring lupa serienya udah rusak
Mabuk-ksbb-mrebesmili. Cupu!',1,Twitter,ID_multilabel,3,mabuk ksbb mrebesmili cupu
RT USER USER kata rakyat kecil makin lama kalian makin tidak jelas..,1,Twitter,ID_multilabel,3,rt user user kata rakyat kecil makin lama kalian makin jelas
"Coba kalo prabowo,sampe level OB aja bakal disebut perannya,jokowi ini hanya klaim saja,turunkan!!! URL",1,Twitter,ID_multilabel,3,coba kalo prabowo sampe level ob aja bakal disebut perannya jokowi klaim turunkan url
Bantu share lur..; USER USER USER USER USER USER USER USER USER,0,Twitter,ID_multilabel,3,bantu share lur user user user user user user user user user
USER halah kampret. baru mau ngirim',0,Twitter,ID_multilabel,3,user halah kampret baru mau ngirim
"Insya Allah, pemimpin bersatu dengan ulama ulama hanif , Indonesia berkah . Amiin.; ;",0,Twitter,ID_multilabel,3,insya allah pemimpin bersatu ulama ulama hanif indonesia berkah amiin
"RT USER: Masa jm 7 an udah mu tidur,, ya aq gangguin terus km..maljum ngentot, jumat malem kudu ngentot lg sama dek nung. URL",0,Twitter,ID_multilabel,3,rt user masa jm an udah mu tidur aq gangguin terus km maljum ngentot jumat malem kudu ngentot lg sama dek nung url
"Orang Cina mah bebas selama si mukidi ada; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #PlongaPlongo #DunningKrugerEffect",1,Twitter,ID_multilabel,3,orang cina mah bebas selama si mukidi keahlian cebong tukang tipu cebong mah gitu goblok ketulungan plonga plongo mengakibatkan optimisme berlebihan gantipresiden plongaplongo dunningkrugereffect
"USER USER Lah terserah gua dong, gua kan mau ngatain cebong. . Haha Lucu banget cebong kapir satu ni , awalnya sok iye ujuk2 ngasih data pengen kelihatan pinter di mata cebong2 yang lain haha, gak sadar dia keceplosan keterusan ngatain agama i",1,Twitter,ID_multilabel,3,user user lah terserah gua dong gua kan mau ngatain cebong haha lucu banget cebong kapir satu ni awalnya sok iye ujuk ngasih data pengen kelihatan pinter mata cebong haha gak sadar keceplosan keterusan ngatain agama i
"Bioskop, Transisi Ekonomi Ala Arab Saudi",0,Twitter,ID_multilabel,3,bioskop transisi ekonomi ala arab saudi
"Liat orang lagi sulit bisa bisanya gamau bantu, liat ntar pas lu susah gaada yang bantu mampus lu tai.'",1,Twitter,ID_multilabel,3,liat orang sulit bisanya gamau bantu liat ntar pas lu susah gaada bantu mampus lu tai
"USER Ade ustad yg otaknye nangkring di dengkul sampai susah jalan kalau gak dibantu amplop, tetep dibiarin NgOCEh ngalor kidul.\nAde ustad miara jenggot bandot, doyannya jd provokator, nyantai2 aja die, gak diapa-apain.\nAde ustad perutnye bun",1,Twitter,ID_multilabel,3,user ade ustad yg otaknye nangkring dengkul susah jalan kalau gak dibantu amplop tetep dibiarin ngoceh ngalor kidul nade ustad miara jenggot bandot doyannya jd provokator nyantai aja die gak diapa apain nade ustad perutnye bun
EANJINK AWAS AJA SAMPE SI BIRU2 ITU BAWA ORANG KE BACKSTAGE GUA SLEPET PAKE AHGABONG BODO',1,Twitter,ID_multilabel,3,eanjink awas aja sampe si biru bawa orang backstage gua slepet pake ahgabong bodo
USER USER USER USER USER USER USER USER USER USER Yg dua ini cocok dikatain SONTOLOYO\xf0\x9f\x98\x81\xf0\x9f\x98\x81 EMANG BOM KAMPUNG GA BISA KASI MATI ORANG.',1,Twitter,ID_multilabel,3,user user user user user user user user user user yg cocok dikatain sontoloyo xf x f x x xf x f x x emang bom kampung ga kasi mati orang
USER USER Luar biasa seorang Gubernur disambut oleh Presiden,0,Twitter,ID_multilabel,3,user user luar biasa seorang gubernur disambut presiden
USER Ngentot dong',0,Twitter,ID_multilabel,3,user ngentot dong
USER Sekelas presiden gak paham aturan. Indonesia bisa hancur kalo gini terus. #2019GantiPresiden,1,Twitter,ID_multilabel,3,user sekelas presiden gak paham aturan indonesia hancur kalo gini terus gantipresiden
USER Cindy mau ngewe',0,Twitter,ID_multilabel,3,user cindy mau ngewe
Antek komunis nya jelas sekali... Yang teriak huuuu ke Bp. Taufik Ismail -hafizhahullah URL,1,Twitter,ID_multilabel,3,antek komunis nya jelas sekali teriak huuuu bp taufik ismail hafizhahullah url
"Pada momen kegiatan budaya ini, telah direncanakan akan ada ribuan warga Baduy yang membanjiri Kota Serang.; #ExcitingBantenOnSebaBaduy; ; #GenpiCilegon",0,Twitter,ID_multilabel,3,momen kegiatan budaya direncanakan ribuan warga baduy membanjiri kota serang excitingbantenonsebabaduy genpicilegon
ccd anjir sinyal',0,Twitter,ID_multilabel,3,ccd anjir sinyal
\xe2\x80\x9c. . .\xe2\x80\x9d\n\nMemperhatikan warga pasar yang masih asing bagi dirinya dalam diam.',0,Twitter,ID_multilabel,3,xe x x c xe x x d n nmemperhatikan warga pasar asing dirinya diam
"\xf0\x9f\x8c\xb9Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival'",0,Twitter,ID_multilabel,3,xf x f x c xb tomohon merupakan pusat pembelajaran agama kristen katolik tempat khusus berdoa meditasi disebut bukit kasih sebuah tempat suci indah tenang tomohoninternationalflowerfestival
USER USER Kepentingan nasional? Ngomong sama ember sono!! Ngomong gak punya data. Cm modal congor ama ludah. Nenek2 bunting juga bisa',1,Twitter,ID_multilabel,3,user user kepentingan nasional ngomong sama ember sono ngomong gak punya data cm modal congor ama ludah nenek bunting
USER pantat balita mulai bopeng y',0,Twitter,ID_multilabel,3,user pantat balita mulai bopeng y
USER USER USER USER USER Menghadapi cebong harus santai mbak..kalo kt santai tp ngeselin bikin cebong emosi tinggi\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,Twitter,ID_multilabel,3,user user user user user menghadapi cebong santai mbak kalo kt santai tp ngeselin bikin cebong emosi tinggi xf x f x x xf x f x x
"USER Bravo USER ...buah tak jatuh jauh dari pohonnya. Kl pohonnya baik buahnya baik, kl pohonnya congor buruk...buahnya ?'",0,Twitter,ID_multilabel,3,user bravo user buah tak jatuh jauh pohonnya kl pohonnya baik buahnya baik kl pohonnya congor buruk buahnya
RT USER USER Ada yg aneh dgn bpk USER klo KPK di bubarkan yg OTT maling2 rakyat Siapa???,1,Twitter,ID_multilabel,3,rt user user yg aneh dgn bpk user klo kpk bubarkan yg ott maling rakyat siapa
"Selain karena faktor alam, kerawanan lainnya karena faktor non-teknis seperti adanya pelemparan terhadap KA yang sedang melintas.",0,Twitter,ID_multilabel,3,faktor alam kerawanan lainnya faktor non teknis adanya pelemparan ka sedang melintas
USER USER Seorang Pemimpin yg Baik &amp; berkualiti adlh yg senantiasa mencari jalan Penyelesaian yg kondusif buat rakyat bukan hanya bijak menggelak dgn menyalahkan orang lain....Akhir zaman ramai di kalangan umatku adlh orang munafik islam s,0,Twitter,ID_multilabel,3,user user seorang pemimpin yg baik amp berkualiti adlh yg senantiasa mencari jalan penyelesaian yg kondusif buat rakyat bukan bijak menggelak dgn menyalahkan orang akhir zaman ramai kalangan umatku adlh orang munafik islam s
"Aparat sipil,TNI, Polri yg belum punya rumah akan di sediakan presiden jokowi. 17 April 2018.",0,Twitter,ID_multilabel,3,aparat sipil tni polri yg punya rumah sediakan presiden jokowi april
"Gosip itu dibuat oleh orang iri, disebarkan oleh orang bodoh, dan diterima oleh orang idiot\xe2\x80\xa6 URL",0,Twitter,ID_multilabel,3,gosip dibuat orang iri disebarkan orang bodoh diterima orang idiot xe x xa url
RT USER USER mohon dibantu saudara-saudara Ahmadiyah Depok masjidnya disegel Pemda.Dulu pemilihan presiden coblos Jokowi-Jk.,1,Twitter,ID_multilabel,3,rt user user mohon dibantu saudara saudara ahmadiyah depok masjidnya disegel pemda dulu pemilihan presiden coblos jokowi jk
USER USER hehe biasaaaa.. ga nyanggup debat trs gw dituduh China.. typical bani kampret.',1,Twitter,ID_multilabel,3,user user hehe biasaaaa ga nyanggup debat trs gw dituduh china typical bani kampret
USER Dimanfaatkan utk politik rezim...',0,Twitter,ID_multilabel,3,user dimanfaatkan utk politik rezim
USER JOKOWI - AHY VS PRABOWO - (Blm tau siapa ); #2019gantipresiden; #2019presidenbaru; #AsalbukanJokowi,1,Twitter,ID_multilabel,3,user jokowi ahy vs prabowo blm tau siapa gantipresiden presidenbaru asalbukanjokowi
"USER USER USER Siapa tuh ustad gim gim gitu namanya, lupa aku, yang minta ujaran Cebong dan Kampret dihentikan. Yang semestinya dihentikan adalah ujaran Kafir, Dajjal, dll yang lebih tak pantas. \xf0\x9f\x98\x9b\xf0\x9f\x98\x9b\xf0\x9f\",1,Twitter,ID_multilabel,3,user user user siapa tuh ustad gim gim gitu namanya lupa aku minta ujaran cebong kampret dihentikan semestinya dihentikan ujaran kafir dajjal lebih tak pantas xf x f x x b xf x f x x b xf x f
USER Boleh deh nangkring asal jangan nangkring di pohon ya nanti susah bedain kamu sama kunti',0,Twitter,ID_multilabel,3,user deh nangkring asal jangan nangkring pohon susah bedain kamu sama kunti
BURUNG DARA TERBANG KE HULU ; BURUNG NURI SAYAPNYA BIRU ; SATUKAN SUARA SAAT PEMILU ; KITA PILIH PRESIDEN BARU ; ; MANCING IKAN DI WAKTU MALAM; IKAN DIMAKAN DICAMPUR KETAN ; AYO MENANGKAN PARTAI ISLAM ; KITA HANCURKAN PARTAI SYETAN ! ; ; ALLAHU AKBAR..,1,Twitter,ID_multilabel,3,burung dara terbang hulu burung nuri sayapnya biru satukan suara pemilu pilih presiden baru mancing ikan waktu malam ikan dimakan dicampur ketan ayo menangkan partai islam hancurkan partai syetan allahu akbar
"USER USER Kalau Khalifah bagaimana Prof. ? \nKan sudah sunatullah pastinya ? \nTuhan tidak menunjuk malaikat maka dari itu ada yang iri hati dan nggak setuju, kemudian dinamakan Iblis. \nTugas manusia sbg Khalifatullah untuk mengambil Hikmah (kebijaksanaan) dari keduanya. \n\n\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,Twitter,ID_multilabel,3,user user kalau khalifah bagaimana prof nkan sunatullah pastinya ntuhan menunjuk malaikat iri hati setuju kemudian dinamakan iblis ntugas manusia sbg khalifatullah mengambil hikmah kebijaksanaan keduanya n n xf x f x x c xf x f x x c xf x f x x c xf x f x x xf x f x x xf x f x x xf x f x x xf x f x x
